id;weapon;name;price;rating;age;sales;Buff1;Buff2;Buff3;Debuff
riven_1422397;Redeemer;Visi-hexacron;2000;C-;> 1 day;Common;% Status Chance;% Critical Chance;% Damage;% Additional Combo Count Chance
riven_1428565;Redeemer;Crita-tempitis;2000;C+;> 1 day;Common;Combo Duration;% Critical Chance;% Critical Damage;
riven_1426857;Redeemer;Forti-critatis;2100;C+;> 1 day;Common;% Melee Combo Efficiency;% Critical Chance;% Critical Damage;% Status Chance
riven_1427518;Redeemer;Acri-critaus;2200;B-;> 1 day;Common;% Critical Chance;% Critical Damage;% Melee Combo Efficiency;% Status Duration
riven_1427002;Redeemer;Critaum;2300;B;> 1 day;Common;% Critical Chance;Initial Combo;;% Critical Chance for Slide Attack
riven_1424029;Redeemer;Visi-acrinus;2355;D;> 1 day;Common;% Critical Damage;% Additional Combo Count Chance;% Damage;% Critical Chance for Slide Attack
riven_1422271;Redeemer;Vexicron;2500;C+;> 1 day;Common;% Critical Chance;% Electricity;;% Melee Combo Efficiency
riven_1424814;Redeemer;Acri-vexiata;2500;D;> 1 day;Common;% Damage;% Critical Damage;% Electricity;% Melee Combo Efficiency
riven_1425995;Redeemer;Visi-cronicron;2500;C;> 1 day;Common;% Critical Chance;% Damage;% Attack Speed;% Slash
riven_1428946;Redeemer;Critatis;2500;A+;new;Common;% Critical Damage;% Critical Chance;;% Finisher Damage
riven_1421993;Redeemer;Vexi-critatis;3000;B+;> 1 day;Common;% Critical Chance;% Critical Damage;% Electricity;% Finisher Damage
riven_1423034;Redeemer;Critaum;3000;C+;> 1 day;Common;% Critical Chance;Initial Combo;;Combo Duration
riven_1427631;Redeemer;Visi-acricron;3000;C;> 1 day;Common;% Critical Chance;% Damage;% Critical Damage;
riven_1425970;Redeemer;Visi-critatis;3500;C+;> 1 day;Common;% Damage;% Critical Chance;% Critical Damage;% Status Chance
riven_1422414;Redeemer;Acri-critaum;4200;A-;> 1 day;Common;% Critical Chance;% Critical Damage;Initial Combo;% Damage to Corpus
riven_1428255;Redeemer;Acri-paracron;5000;C+;> 1 day;Common;% Critical Chance;Initial Combo;% Critical Damage;% Additional Combo Count Chance
riven_1425836;Redeemer;Crita-paratis;9999;C+;> 1 day;Common;Initial Combo;% Critical Damage;% Critical Chance;% Additional Combo Count Chance

riven_1421148;Kohm;Sati-concicron;125;D;> 1 day;Very Common;% Projectile Speed;% Critical Chance;% Multishot;
riven_1428155;Kohm;Visimag;248;C-;> 1 day;Very Common;% Weapon Recoil;% Damage;;% Slash
riven_1428358;Kohm;Scitin;250;F;> 1 day;Very Common;% Magazine Capacity;% Slash;;% Damage to Corpus
riven_1424362;Kohm;Sciada;270;F;> 1 day;Very Common;% Slash;% Damage to Infested;;
riven_1429842;Kohm;Critaata;270;C;new;Very Common;% Damage;% Critical Chance;;
riven_1428808;Kohm;Cronido;280;F;new;Very Common;% Fire Rate;% Cold;;% Magazine Capacity
riven_1428446;Kohm;Visi-igninak;290;D;> 1 day;Very Common;% Damage;% Heat;% Projectile Speed;% Ammo Maximum
riven_1423755;Kohm;Argitak;300;F;> 1 day;Very Common;% Reload Speed;% Damage to Grineer;;
riven_1427975;Kohm;Gelicon;300;F;> 1 day;Very Common;% Damage to Grineer;% Cold;;% Status Duration
riven_1422907;Kohm;Cronido;320;F;> 1 day;Very Common;% Cold;% Fire Rate;;% Critical Damage
riven_1428584;Kohm;Cronican;320;D;> 1 day;Very Common;% Fire Rate;% Multishot;;% Damage
riven_1423576;Kohm;Igni-visinak;350;D;> 1 day;Very Common;% Heat;% Projectile Speed;% Damage;
riven_1424376;Kohm;Satimag;350;D;> 1 day;Very Common;% Multishot;% Weapon Recoil;;
riven_1425689;Kohm;Visi-toxido;350;D;> 1 day;Very Common;% Damage;% Cold;Toxin;
riven_1429453;Kohm;Crita-visido;370;D;new;Very Common;% Cold;% Damage;% Critical Chance;
riven_1427004;Kohm;Hexa-visitak;400;D;> 1 day;Very Common;% Damage;% Status Chance;% Reload Speed;% Fire Rate
riven_1427994;Kohm;Gelitis;400;F;> 1 day;Very Common;% Critical Damage;% Cold;;
riven_1428823;Kohm;Arma-hexacan;400;C;new;Very Common;% Status Chance;% Magazine Capacity;% Multishot;
riven_1428824;Kohm;Croni-visitio;400;D;new;Very Common;% Fire Rate;% Damage;% Electricity;
riven_1428826;Kohm;Sati-hexamag;400;C;new;Very Common;% Multishot;% Status Chance;% Weapon Recoil;
riven_1426074;Kohm;Acri-saticon;450;D;> 1 day;Very Common;% Multishot;% Critical Damage;% Damage to Grineer;
riven_1428670;Kohm;Cronipha;450;F;new;Very Common;% Fire Rate;% Heat;;% Status Chance
riven_1422610;Kohm;Critacan;500;C+;> 1 day;Very Common;% Critical Chance;% Multishot;;
riven_1422758;Kohm;Sati-toxitio;500;D;> 1 day;Very Common;Toxin;% Electricity;% Multishot;
riven_1423006;Kohm;Hexatio;500;D;> 1 day;Very Common;% Status Chance;% Electricity;;% Fire Rate
riven_1424048;Kohm;Satidex;500;B;> 1 day;Very Common;% Multishot;% Status Chance;;
riven_1424805;Kohm;Hexadra;500;C-;> 1 day;Very Common;% Status Chance;% Fire Rate;;
riven_1428423;Kohm;Visi-gelibin;500;D;> 1 day;Very Common;% Damage;% Cold;% Ammo Maximum;% Weapon Recoil
riven_1423403;Kohm;Manti-puracon;550;F;> 1 day;Very Common;% Damage to Corpus;% Damage to Grineer;% Damage to Infested;% Status Chance
riven_1421127;Kohm;Cronican;600;C;> 1 day;Very Common;% Fire Rate;% Multishot;;
riven_1422065;Kohm;Hexacan;600;B;> 1 day;Very Common;% Status Chance;% Multishot;;
riven_1424551;Kohm;Crita-argiata;600;D;> 1 day;Very Common;% Critical Chance;% Damage to Grineer;% Damage;
riven_1426805;Kohm;Sati-acritox;600;C+;> 1 day;Very Common;% Critical Damage;% Multishot;Toxin;% Damage to Infested
riven_1426905;Kohm;Critacan;600;C+;> 1 day;Very Common;% Multishot;% Critical Chance;;
riven_1427228;Kohm;Hexa-croniata;600;C;> 1 day;Very Common;% Damage;% Status Chance;% Fire Rate;
riven_1427569;Kohm;Cronican;600;C;> 1 day;Very Common;% Multishot;% Fire Rate;;
riven_1429303;Kohm;Sati-acricon;600;D;new;Very Common;% Damage to Grineer;% Critical Damage;% Multishot;
riven_1424295;Kohm;Visidex;650;B-;> 1 day;Very Common;% Damage;% Status Chance;;
riven_1428387;Kohm;Crita-scidra;650;D;> 1 day;Very Common;% Slash;% Fire Rate;% Critical Chance;
riven_1424594;Kohm;Acri-critacan;688;C+;> 1 day;Very Common;% Multishot;% Critical Chance;% Critical Damage;% Status Duration
riven_1423141;Kohm;Sci-hexatis;700;C;> 1 day;Very Common;% Status Chance;% Slash;% Critical Damage;% Weapon Recoil
riven_1423281;Kohm;Croniata;700;C-;> 1 day;Very Common;% Fire Rate;% Damage;;
riven_1424958;Kohm;Hexacan;700;B;> 1 day;Very Common;% Multishot;% Status Chance;;
riven_1425547;Kohm;Satiata;700;A+;> 1 day;Very Common;% Multishot;% Damage;;% Reload Speed
riven_1421285;Kohm;Crita-satitio;750;C;> 1 day;Very Common;% Electricity;% Critical Chance;% Multishot;% Damage to Grineer
riven_1420908;Kohm;Visi-cronibin;800;C-;> 1 day;Very Common;% Fire Rate;% Ammo Maximum;% Damage;% Damage to Infested
riven_1421351;Kohm;Visi-critatis;800;C;> 1 day;Very Common;% Damage;% Critical Chance;% Critical Damage;% Damage to Grineer
riven_1422558;Kohm;Sati-visitin;800;C;> 1 day;Very Common;% Damage;% Multishot;% Magazine Capacity;
riven_1423147;Kohm;Visican;800;B;> 1 day;Very Common;% Damage;% Multishot;;
riven_1426738;Kohm;Ampi-satidex;800;Buff Popularity;> 1 day;Very Common;% Status Chance;% Ammo Maximum;% Multishot;
riven_1428165;Kohm;Sci-croniata;800;D;> 1 day;Very Common;% Damage;% Fire Rate;% Slash;% Ammo Maximum
riven_1429449;Kohm;Hexa-toxican;800;B;new;Very Common;% Status Chance;Toxin;% Multishot;% Slash
riven_1427320;Kohm;Visican;850;B;> 1 day;Very Common;% Damage;% Multishot;;
riven_1424359;Kohm;Toxidex;900;C+;> 1 day;Very Common;Toxin;% Status Chance;;% Damage to Infested
riven_1424518;Kohm;Crita-satitox;950;C;> 1 day;Very Common;% Critical Chance;Toxin;% Multishot;% Status Duration
riven_1425224;Kohm;Sati-visibin;950;B;> 1 day;Very Common;% Multishot;% Ammo Maximum;% Damage;% Reload Speed
riven_1423601;Kohm;Toxidra;980;D;> 1 day;Very Common;% Fire Rate;Toxin;;% Status Duration
riven_1427253;Kohm;Visidra;999;C;> 1 day;Very Common;% Damage;% Fire Rate;;% Damage to Grineer
riven_1421109;Kohm;Croniata;1000;C-;> 1 day;Very Common;% Damage;% Fire Rate;;% Ammo Maximum
riven_1421112;Kohm;Croniata;1000;C-;> 1 day;Very Common;% Damage;% Fire Rate;;% Ammo Maximum
riven_1421114;Kohm;Croniata;1000;C-;> 1 day;Very Common;% Damage;% Fire Rate;;% Ammo Maximum
riven_1422021;Kohm;Crita-satiata;1000;C-;> 1 day;Very Common;% Multishot;% Critical Chance;% Damage;% Fire Rate
riven_1425837;Kohm;Vexiata;1000;C;> 1 day;Very Common;% Damage;% Electricity;;% Reload Speed
riven_1428058;Kohm;Crita-satidex;1000;C+;> 1 day;Very Common;% Status Chance;% Critical Chance;% Multishot;
riven_1421452;Kohm;Hexadra;1200;B-;> 1 day;Very Common;% Fire Rate;% Status Chance;;% Weapon Recoil
riven_1425364;Kohm;Croni-saticron;1200;B-;> 1 day;Very Common;% Fire Rate;% Multishot;% Critical Chance;% Reload Speed
riven_1422433;Kohm;Visi-satinok;1300;B+;> 1 day;Very Common;% Damage;% Multishot;Punch Through;% Weapon Recoil
riven_1423494;Kohm;Sati-hexado;1400;B;> 1 day;Very Common;% Status Chance;% Multishot;% Cold;% Slash
riven_1423900;Kohm;Critaata;1500;B;> 1 day;Very Common;% Critical Chance;% Damage;;% Damage to Infested
riven_1427131;Kohm;Sati-visitis;1500;B+;> 1 day;Very Common;% Multishot;% Damage;% Critical Damage;% Slash
riven_1423582;Kohm;Sati-sciata;1650;C+;> 1 day;Very Common;% Damage;% Multishot;% Slash;% Magazine Capacity
riven_1425343;Kohm;Hexadra;1650;C;> 1 day;Very Common;% Fire Rate;% Status Chance;;% Status Duration
riven_1423895;Kohm;Croni-critacan;1800;C-;> 1 day;Very Common;% Critical Chance;% Fire Rate;% Multishot;
riven_1424353;Kohm;Crita-acrican;1900;C+;> 1 day;Very Common;% Critical Chance;% Critical Damage;% Multishot;% Status Duration
riven_1421267;Kohm;Satiata;2000;A+;> 1 day;Very Common;% Multishot;% Damage;;% Slash
riven_1422161;Kohm;Visican;2000;S;> 1 day;Very Common;% Multishot;% Damage;;% Damage to Corpus
riven_1422375;Kohm;Geli-cronican;2000;C-;> 1 day;Very Common;% Multishot;% Cold;% Fire Rate;% Projectile Speed
riven_1426083;Kohm;Sati-ignidra;2000;D;> 1 day;Very Common;% Multishot;% Fire Rate;% Heat;
riven_1429960;Kohm;Croni-mantiata;2525;C-;new;Very Common;% Fire Rate;% Damage to Corpus;% Damage;% Reload Speed
riven_1424510;Kohm;Croni-visican;3888;C-;> 1 day;Very Common;% Fire Rate;% Damage;% Multishot;% Critical Damage
riven_1427632;Kohm;Visi-critacan;4000;A;> 1 day;Very Common;% Damage;% Critical Chance;% Multishot;% Weapon Recoil
riven_1426059;Kohm;Visi-saticron;4500;A-;> 1 day;Very Common;% Critical Chance;% Damage;% Multishot;% Damage to Infested
riven_1425749;Kohm;Croni-visican;7000;A-;> 1 day;Very Common;% Multishot;% Fire Rate;% Damage;% Damage to Corpus
riven_1424772;Kohm;Acri-satiata;9990;B+;> 1 day;Very Common;% Critical Damage;% Multishot;% Damage;% Slash
riven_1422614;Kohm;Sati-hexaata;10000;A+;> 1 day;Very Common;% Multishot;% Damage;% Status Chance;% Reload Speed
riven_1425856;Kohm;Croni-saticron;10000;B-;> 1 day;Very Common;% Critical Chance;% Multishot;% Fire Rate;% Damage to Corpus

riven_1425130;Gram;Hexa-exitox;370;F;> 1 day;Common;Toxin;% Finisher Damage;% Status Chance;
riven_1424448;Gram;Acri-tempinent;380;F;> 1 day;Common;Combo Duration;% Critical Damage;% Critical Chance for Slide Attack;% Attack Speed
riven_1428112;Gram;Toxiata;380;F;> 1 day;Common;% Damage;Toxin;;
riven_1423727;Gram;Plecitis;395;C;> 1 day;Common;% Critical Chance for Slide Attack;% Critical Damage;;% Finisher Damage
riven_1429755;Gram;Visisus;398;F;new;Common;% Damage;% Slash;;
riven_1428710;Gram;Scicta;399;F;new;Common;% Slash;% Finisher Damage;;
riven_1427101;Gram;Deci-exitox;400;F;> 1 day;Common;% Status Duration;Toxin;% Finisher Damage;
riven_1428634;Gram;Critaum;400;D;new;Common;% Critical Chance;Initial Combo;;% Slash
riven_1421676;Gram;Toxi-visitron;420;F;> 1 day;Common;Toxin;% Damage to Corpus;% Damage;
riven_1422570;Gram;Tempidra;450;D;> 1 day;Common;Combo Duration;% Attack Speed;;% Damage to Infested
riven_1426783;Gram;Vexi-cronitron;450;F;> 1 day;Common;% Electricity;% Damage to Corpus;% Attack Speed;% Critical Chance for Slide Attack
riven_1428315;Gram;Laci-critatio;450;C-;> 1 day;Common;% Electricity;% Additional Combo Count Chance;% Critical Chance;% Critical Chance for Slide Attack
riven_1427657;Gram;Locticron;499;D;> 1 day;Common;% Critical Chance;Range;;
riven_1424698;Gram;Tempi-critator;500;D;> 1 day;Common;% Critical Chance;Combo Duration;Range;
riven_1426049;Gram;Locti-scicron;500;D;> 1 day;Common;Range;% Critical Chance;% Slash;
riven_1426445;Gram;Acritox;500;C;> 1 day;Common;Toxin;% Critical Damage;;% Damage to Corpus
riven_1426669;Gram;Geli-visipha;500;F;> 1 day;Common;% Cold;% Damage;% Heat;
riven_1422510;Gram;Acrido;550;C-;> 1 day;Common;% Critical Damage;% Cold;;% Damage to Corpus
riven_1423892;Gram;Critator;550;B-;> 1 day;Common;% Critical Chance;Range;;% Critical Chance for Slide Attack
riven_1428169;Gram;Loctiata;550;F;> 1 day;Common;Range;% Damage;;Combo Duration
riven_1422772;Gram;Locti-acridex;570;D;> 1 day;Common;Range;% Critical Damage;% Status Chance;
riven_1430034;Gram;Croni-ignicron;590;D;new;Common;% Attack Speed;% Critical Chance;% Heat;
riven_1421812;Gram;Loctiata;600;D;> 1 day;Common;% Damage;Range;;% Damage to Infested
riven_1423907;Gram;Visitis;600;F;> 1 day;Common;% Critical Damage;% Damage;;
riven_1424308;Gram;Manti-hexacron;600;D;> 1 day;Common;% Critical Chance;% Status Chance;% Damage to Corpus;
riven_1421749;Gram;Acri-visidex;650;D;> 1 day;Common;% Damage;% Critical Damage;% Status Chance;% Damage to Grineer
riven_1423485;Gram;Crita-toxitron;690;D;> 1 day;Common;% Critical Chance;Toxin;% Damage to Corpus;% Slash
riven_1423461;Gram;Acriata;700;F;> 1 day;Common;% Critical Damage;% Damage;;
riven_1425027;Gram;Croni-vexiata;700;F;> 1 day;Common;% Electricity;% Attack Speed;% Damage;
riven_1425605;Gram;Loctitis;700;D;> 1 day;Common;% Critical Damage;Range;;
riven_1425813;Gram;Acri-loctinent;700;D;> 1 day;Common;% Critical Chance for Slide Attack;% Critical Damage;Range;
riven_1426589;Gram;Locti-cronisus;700;D;> 1 day;Common;Range;% Attack Speed;% Slash;% Melee Combo Efficiency
riven_1429394;Gram;Hexa-acritor;700;D;new;Common;% Critical Damage;Range;% Status Chance;
riven_1429534;Gram;Locti-tempicron;700;D;new;Common;Combo Duration;% Critical Chance;Range;
riven_1427172;Gram;Visi-critadex;720;D;> 1 day;Common;% Damage;% Critical Chance;% Status Chance;% Status Duration
riven_1428873;Gram;Exi-critaata;750;C-;new;Common;% Damage;% Critical Chance;% Finisher Damage;% Damage to Corpus
riven_1428855;Gram;Croniata;799;Buff Popularity;new;Common;% Attack Speed;% Damage;;% Damage to Corpus
riven_1421223;Gram;Gelitis;800;D;> 1 day;Common;% Cold;% Critical Damage;;
riven_1425116;Gram;Acridra;800;D;> 1 day;Common;% Critical Damage;% Attack Speed;;Range
riven_1425242;Gram;Crita-loctidex;800;C-;> 1 day;Common;Range;% Critical Chance;% Status Chance;% Status Duration
riven_1425615;Gram;Visicron;800;C+;> 1 day;Common;% Damage;% Critical Chance;;% Finisher Damage
riven_1426123;Gram;Vexi-loctiata;800;F;> 1 day;Common;% Electricity;Range;% Damage;% Damage to Corpus
riven_1426310;Gram;Crita-toxitor;800;D;> 1 day;Common;Range;% Critical Chance;Toxin;
riven_1428389;Gram;Croni-critanem;800;B-;> 1 day;Common;% Critical Chance;Combo Duration;% Attack Speed;% Damage to Infested
riven_1425568;Gram;Geli-acriata;850;F;> 1 day;Common;% Critical Damage;% Damage;% Cold;
riven_1425090;Gram;Crita-acritio;900;D;> 1 day;Common;% Electricity;% Critical Damage;% Critical Chance;
riven_1425959;Gram;Toxidra;900;D;> 1 day;Common;% Attack Speed;Toxin;;% Critical Chance for Slide Attack
riven_1429418;Gram;Deci-hexatis;900;D;new;Common;% Status Chance;% Critical Damage;% Status Duration;% Finisher Damage
riven_1429745;Gram;Acritor;900;C+;new;Common;% Critical Damage;Range;;% Finisher Damage
riven_1421652;Gram;Acri-loctiata;1000;D;> 1 day;Common;% Critical Damage;% Damage;Range;% Damage to Grineer
riven_1421984;Gram;Croni-acriata;1000;D;> 1 day;Common;% Damage;% Critical Damage;% Attack Speed;
riven_1424942;Gram;Loctidra;1000;D;> 1 day;Common;% Attack Speed;Range;;% Critical Chance for Slide Attack
riven_1427160;Gram;Loctido;1000;D;> 1 day;Common;Range;% Cold;;% Damage to Corpus
riven_1429009;Gram;Pleciata;1000;F;new;Common;% Critical Chance for Slide Attack;% Damage;;
riven_1430217;Gram;Gelitis;1000;C-;new;Common;% Critical Damage;% Cold;;% Finisher Damage
riven_1426782;Gram;Croniata;1100;F;> 1 day;Common;% Damage;% Attack Speed;;% Channeling Efficiency
riven_1421095;Gram;Vexi-croniata;1200;F;> 1 day;Common;% Attack Speed;% Damage;% Electricity;Combo Duration
riven_1424680;Gram;Croni-acricron;1200;C-;> 1 day;Common;% Attack Speed;% Critical Chance;% Critical Damage;
riven_1430081;Gram;Acri-visisus;1200;D;new;Common;% Critical Damage;% Damage;% Slash;% Damage to Infested
riven_1425514;Gram;Geli-acrinent;1250;D;> 1 day;Common;% Cold;% Critical Damage;% Critical Chance for Slide Attack;% Status Duration
riven_1424968;Gram;Hexa-scicron;1300;D;> 1 day;Common;% Critical Chance;% Slash;% Status Chance;
riven_1427032;Gram;Visi-loctitox;1300;F;> 1 day;Common;% Damage;Toxin;Range;% Critical Chance for Slide Attack
riven_1428658;Gram;Cronitis;1300;B-;new;Common;% Attack Speed;% Critical Damage;;% Finisher Damage
riven_1422056;Gram;Laci-acriata;1400;F;> 1 day;Common;% Damage;% Critical Damage;% Additional Combo Count Chance;
riven_1425143;Gram;Toxi-cronitor;1400;D;> 1 day;Common;Range;Toxin;% Attack Speed;% Finisher Damage
riven_1422955;Gram;Crita-acrisus;1500;C-;> 1 day;Common;% Slash;% Critical Chance;% Critical Damage;Combo Duration
riven_1425083;Gram;Croni-loctipha;1500;Buff Popularity;> 1 day;Common;% Attack Speed;Range;% Heat;% Critical Chance for Slide Attack
riven_1428744;Gram;Locti-critadra;1500;D;new;Common;Range;% Attack Speed;% Critical Chance;
riven_1429346;Gram;Croni-critatis;1500;C-;new;Common;% Critical Damage;% Attack Speed;% Critical Chance;
riven_1425992;Gram;Visidra;1650;D;> 1 day;Common;% Damage;% Attack Speed;;% Critical Chance for Slide Attack
riven_1421739;Gram;Tempi-cronitor;1800;D;> 1 day;Common;Combo Duration;% Attack Speed;Range;% Critical Chance for Slide Attack
riven_1422637;Gram;Locti-hexatis;1800;C;> 1 day;Common;% Critical Damage;Range;% Status Chance;% Damage to Corpus
riven_1426820;Gram;Critatis;1800;A+;> 1 day;Common;% Critical Chance;% Critical Damage;;% Finisher Damage
riven_1427482;Gram;Locti-gelitis;1900;D;> 1 day;Common;% Critical Damage;Range;% Cold;% Status Chance
riven_1422157;Gram;Tempi-visitis;2000;D;> 1 day;Common;Combo Duration;% Critical Damage;% Damage;% Damage to Corpus
riven_1429045;Gram;Geli-critadra;2200;B-;new;Common;% Critical Chance;% Attack Speed;% Cold;% Damage to Infested
riven_1425958;Gram;Crita-acridex;2400;B-;> 1 day;Common;% Critical Damage;% Critical Chance;% Status Chance;% Critical Chance for Slide Attack
riven_1429751;Gram;Acri-critaata;2500;B;new;Common;% Critical Chance;% Critical Damage;% Damage;% Damage to Infested
riven_1426417;Gram;Acri-critadex;2700;D;> 1 day;Common;% Critical Chance;% Status Chance;% Critical Damage;
riven_1425691;Gram;Acri-critator;2800;A-;> 1 day;Common;% Critical Chance;% Critical Damage;Range;% Damage to Infested
riven_1427812;Gram;Crita-acridex;3200;B+;> 1 day;Common;% Critical Chance;% Critical Damage;% Status Chance;% Finisher Damage
riven_1422411;Gram;Critatis;3300;S;> 1 day;Common;% Critical Damage;% Critical Chance;;% Damage to Infested
riven_1423319;Gram;Crita-acriata;5000;C-;> 1 day;Common;% Critical Chance;% Critical Damage;% Damage;Combo Duration
riven_1426889;Gram;Croni-acritor;7000;D;> 1 day;Common;% Critical Damage;Range;% Attack Speed;% Melee Combo Efficiency

riven_1428279;Kronen;Cronitor;400;D;> 1 day;Very Common;% Attack Speed;Range;;
riven_1425972;Kronen;Hexa-mantinem;490;F;> 1 day;Very Common;Combo Duration;% Status Chance;% Damage to Corpus;
riven_1424623;Kronen;Visitox;500;F;> 1 day;Very Common;% Damage;Toxin;;
riven_1425266;Kronen;Igni-puraata;550;F;> 1 day;Very Common;% Damage;% Damage to Infested;% Heat;
riven_1428822;Kronen;Acrium;579;D;new;Very Common;% Critical Damage;Initial Combo;;
riven_1428291;Kronen;Croni-acritox;599;D;> 1 day;Very Common;% Attack Speed;% Critical Damage;Toxin;
riven_1426619;Kronen;Visi-acrinent;600;F;> 1 day;Very Common;% Critical Damage;% Critical Chance for Slide Attack;% Damage;
riven_1426996;Kronen;Vexi-visicron;600;D;> 1 day;Very Common;% Critical Chance;% Damage;% Electricity;
riven_1422999;Kronen;Croni-visidex;615;F;> 1 day;Very Common;% Attack Speed;% Status Chance;% Damage;
riven_1422499;Kronen;Hexa-vexicron;650;D;> 1 day;Very Common;% Status Chance;% Critical Chance;% Electricity;
riven_1430021;Kronen;Gelicron;650;C+;new;Very Common;% Cold;% Critical Chance;;% Damage to Corpus
riven_1424911;Kronen;Visitis;680;D;> 1 day;Very Common;% Critical Damage;% Damage;;
riven_1429796;Kronen;Visi-toxinem;699;F;new;Very Common;% Damage;Combo Duration;Toxin;
riven_1425506;Kronen;Para-decicron;700;D;> 1 day;Very Common;Initial Combo;% Critical Chance;% Status Duration;
riven_1427224;Kronen;Igniata;700;F;> 1 day;Very Common;% Damage;% Heat;;% Finisher Damage
riven_1428106;Kronen;Geli-cronidex;700;D;> 1 day;Very Common;% Attack Speed;% Cold;% Status Chance;% Melee Combo Efficiency
riven_1428694;Kronen;Tempitor;700;D;new;Very Common;Combo Duration;Range;;% Melee Combo Efficiency
riven_1429321;Kronen;Locti-critanem;700;D;new;Very Common;Combo Duration;Range;% Critical Chance;
riven_1427367;Kronen;Visi-loctipha;750;F;> 1 day;Very Common;% Heat;Range;% Damage;
riven_1427373;Kronen;Croniata;750;F;> 1 day;Very Common;% Damage;% Attack Speed;;% Status Duration
riven_1428444;Kronen;Critatis;750;C;> 1 day;Very Common;% Critical Chance;% Critical Damage;;
riven_1421576;Kronen;Cronicron;800;D;> 1 day;Very Common;% Attack Speed;% Critical Chance;;
riven_1424749;Kronen;Visicron;800;C;> 1 day;Very Common;% Critical Chance;% Damage;;% Damage to Corpus
riven_1425978;Kronen;Locti-critatox;800;C-;> 1 day;Very Common;% Critical Chance;Range;Toxin;Combo Duration
riven_1426292;Kronen;Crita-locticon;800;D;> 1 day;Very Common;% Damage to Grineer;% Critical Chance;Range;
riven_1427529;Kronen;Critaata;800;D;> 1 day;Very Common;% Critical Chance;% Damage;;
riven_1427553;Kronen;Igni-loctitis;800;D;> 1 day;Very Common;% Critical Damage;Range;% Heat;% Slash
riven_1422902;Kronen;Sci-locticron;850;D;> 1 day;Very Common;% Slash;Range;% Critical Chance;
riven_1423600;Kronen;Crita-cronicon;850;C+;> 1 day;Very Common;% Attack Speed;% Critical Chance;% Damage to Grineer;% Critical Chance for Slide Attack
riven_1422170;Kronen;Critasus;900;D;> 1 day;Very Common;% Slash;% Critical Chance;;
riven_1427163;Kronen;Gelitis;900;D;> 1 day;Very Common;% Critical Damage;% Cold;;
riven_1428571;Kronen;Acri-gelicron;900;D;> 1 day;Very Common;% Critical Damage;% Cold;% Critical Chance;
riven_1428574;Kronen;Vexi-critatis;900;D;> 1 day;Very Common;% Electricity;% Critical Chance;% Critical Damage;
riven_1429029;Kronen;Critatox;900;B;new;Very Common;% Critical Chance;Toxin;;% Finisher Damage
riven_1427070;Kronen;Crita-igniata;990;C-;> 1 day;Very Common;% Heat;% Critical Chance;% Damage;% Damage to Corpus
riven_1423423;Kronen;Visi-acritio;1000;D;> 1 day;Very Common;% Critical Damage;% Damage;% Electricity;% Critical Chance for Slide Attack
riven_1423730;Kronen;Croni-lacitio;1000;F;> 1 day;Very Common;% Attack Speed;% Additional Combo Count Chance;% Electricity;% Critical Chance
riven_1424635;Kronen;Visi-croninem;1000;F;> 1 day;Very Common;% Damage;% Attack Speed;Combo Duration;
riven_1427492;Kronen;Acri-locticron;1100;C-;> 1 day;Very Common;% Critical Damage;Range;% Critical Chance;
riven_1428815;Kronen;Visi-loctidex;1100;D;new;Very Common;% Damage;Range;% Status Chance;% Critical Chance for Slide Attack
riven_1421730;Kronen;Cronicron;1200;A-;> 1 day;Very Common;% Critical Chance;% Attack Speed;;% Finisher Damage
riven_1425520;Kronen;Acri-vexiata;1200;F;> 1 day;Very Common;% Critical Damage;% Electricity;% Damage;
riven_1428026;Kronen;Crita-ignisus;1200;D;> 1 day;Very Common;% Slash;% Critical Chance;% Heat;
riven_1428246;Kronen;Acridra;1200;C;> 1 day;Very Common;% Critical Damage;% Attack Speed;;% Status Duration
riven_1428717;Kronen;Gelitis;1200;C-;new;Very Common;% Cold;% Critical Damage;;% Damage to Corpus
riven_1429974;Kronen;Crita-acrinent;1200;B-;new;Very Common;% Critical Chance for Slide Attack;% Critical Damage;% Critical Chance;% Melee Combo Efficiency
riven_1428007;Kronen;Visi-cronipha;1290;F;> 1 day;Very Common;% Attack Speed;% Damage;% Heat;% Damage to Corpus
riven_1425555;Kronen;Crita-plecidex;1300;D;> 1 day;Very Common;% Status Chance;% Critical Chance;% Critical Chance for Slide Attack;
riven_1426206;Kronen;Gelidra;1300;D;> 1 day;Very Common;% Attack Speed;% Cold;;% Damage to Infested
riven_1426983;Kronen;Loctidra;1400;C-;> 1 day;Very Common;% Attack Speed;Range;;% Critical Chance for Slide Attack
riven_1428022;Kronen;Crita-mantitis;1400;B+;> 1 day;Very Common;% Critical Damage;% Damage to Corpus;% Critical Chance;% Finisher Damage
riven_1429503;Kronen;Crita-vexiata;1400;D;new;Very Common;% Critical Chance;% Electricity;% Damage;% Melee Combo Efficiency
riven_1430187;Kronen;Acrido;1475;C-;new;Very Common;% Critical Damage;% Cold;;% Melee Combo Efficiency
riven_1422350;Kronen;Crita-hexadra;1500;D;> 1 day;Very Common;% Critical Chance;% Attack Speed;% Status Chance;
riven_1422927;Kronen;Cronicron;1500;B+;> 1 day;Very Common;% Critical Chance;% Attack Speed;;% Critical Chance for Slide Attack
